employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,TrainingPerformance,TrainingEffectiveness,WorkforceStability,RetentionRisk,Region_Display,Top_Performer
18458,Procurement,region_31,Masters & above,f,other,1,37,3,6,0,0,73,Medium,Medium,Medium,Medium Risk,Region 31,No
24458,HR,region_2,Masters & above,m,other,1,57,4,26,0,0,51,Medium,Medium,Medium,Medium Risk,Region 2,No
18917,Operations,region_32,Bachelors,m,sourcing,1,30,2,3,0,0,61,Medium,Low,Medium,High Risk,Region 32,No
51585,Operations,region_3,Bachelors,f,sourcing,1,33,2,5,1,0,58,Medium,Low,High,High Risk,Region 3,No
13089,Sales & Marketing,region_26,Bachelors,f,other,1,23,2,2,0,0,49,Low,Low,Low,High Risk,Region 26,No
62231,Sales & Marketing,region_2,Bachelors,f,sourcing,1,29,3,1,0,0,48,Low,Medium,Low,High Risk,Region 2,No
5309,Technology,region_2,Masters & above,f,other,1,43,3,6,0,0,72,Medium,Medium,Medium,Medium Risk,Region 2,No
53817,Sales & Marketing,region_2,Bachelors,f,other,1,41,4,9,0,0,50,Medium,Medium,Medium,Medium Risk,Region 2,No
40150,Sales & Marketing,region_26,Bachelors,m,sourcing,1,23,3,1,0,0,49,Low,Medium,Low,High Risk,Region 26,No
36365,Procurement,region_4,Masters & above,m,sourcing,1,48,5,3,1,0,73,Medium,Medium,Medium,Medium Risk,Region 4,No
78228,Operations,region_20,Bachelors,m,other,1,29,4,2,0,0,61,Medium,Medium,Low,High Risk,Region 20,No
22541,Legal,region_2,Masters & above,m,other,1,56,4,4,0,0,51,Medium,Medium,Medium,Medium Risk,Region 2,No
2237,Procurement,region_8,Bachelors,m,other,1,32,2,6,0,0,72,Medium,Low,Medium,High Risk,Region 8,No
46679,Sales & Marketing,region_28,Masters & above,m,other,3,32,4,5,0,0,51,Medium,High,Medium,Medium Risk,Region 28,No
77929,Operations,region_15,Bachelors,m,sourcing,2,44,3,9,0,0,59,Medium,Medium,Medium,Medium Risk,Region 15,No
69322,Sales & Marketing,region_31,Bachelors,m,other,4,33,1,3,1,0,49,Low,Low,Medium,High Risk,Region 31,No
55824,Finance,region_2,Bachelors,m,other,1,38,3,10,1,0,56,Medium,Medium,High,Medium Risk,Region 2,No
23293,Operations,region_22,Masters & above,m,sourcing,2,48,5,18,1,0,57,Medium,High,High,Low Risk,Region 22,No
12638,Analytics,region_22,Bachelors,m,other,2,39,5,9,1,0,82,High,High,High,Low Risk,Region 22,No
47047,Sales & Marketing,region_30,Bachelors,m,other,1,28,5,2,1,0,49,Low,Medium,Low,High Risk,Region 30,No
69744,Operations,region_34,Bachelors,m,sourcing,1,30,3,5,0,0,60,Medium,Medium,Medium,Medium Risk,Region 34,No
56721,Finance,region_4,Bachelors,m,other,1,31,5,7,1,0,63,Medium,Medium,High,Medium Risk,Region 4,No
1386,R&D,region_7,Bachelors,m,other,1,35,1,5,0,0,87,High,Low,Medium,High Risk,Region 7,No
11552,Operations,region_11,Masters & above,m,sourcing,2,33,3,7,0,0,58,Medium,Medium,Medium,Medium Risk,Region 11,No
33313,HR,region_22,Bachelors,m,other,1,33,4,1,0,0,55,Medium,Medium,Low,High Risk,Region 22,No
63030,Operations,region_22,Bachelors,m,sourcing,1,32,5,3,0,0,60,Medium,Medium,Medium,Medium Risk,Region 22,No
11736,Sales & Marketing,region_7,Bachelors,m,other,1,38,1,4,0,0,51,Medium,Low,Medium,High Risk,Region 7,No
32545,Operations,region_16,Masters & above,m,sourcing,1,43,3,6,0,0,60,Medium,Medium,Medium,Medium Risk,Region 16,No
58913,Procurement,region_5,Bachelors,m,other,1,35,3,2,0,0,64,Medium,Medium,Low,High Risk,Region 5,No
67246,Technology,region_1,Masters & above,m,other,1,32,5,5,1,0,84,High,Medium,High,Medium Risk,Region 1,No
38337,Operations,region_20,Bachelors,m,other,1,28,3,4,0,0,60,Medium,Medium,Medium,Medium Risk,Region 20,No
17574,Technology,region_27,Bachelors,f,other,1,39,4,12,1,0,82,High,Medium,High,Medium Risk,Region 27,No
7510,Analytics,region_15,Bachelors,m,sourcing,3,31,3,1,0,0,83,High,Medium,Low,High Risk,Region 15,No
41273,Analytics,region_8,Bachelors,m,sourcing,1,27,3,1,1,0,84,High,Medium,Low,High Risk,Region 8,No
75440,Technology,region_30,Bachelors,m,other,1,35,3,2,0,0,84,High,Medium,Low,High Risk,Region 30,No
63216,Finance,region_2,Masters & above,m,sourcing,1,37,4,10,0,0,58,Medium,Medium,Medium,Medium Risk,Region 2,No
11,Technology,region_4,Masters & above,f,sourcing,1,39,4,12,1,0,72,Medium,Medium,High,Medium Risk,Region 4,No
59758,R&D,region_2,Bachelors,m,other,3,28,3,1,0,0,83,High,Medium,Low,High Risk,Region 2,No
55899,Operations,region_26,Bachelors,f,sourcing,1,43,4,6,1,0,61,Medium,Medium,High,Medium Risk,Region 26,No
65973,Sales & Marketing,region_32,Bachelors,m,sourcing,1,33,4,5,0,0,50,Medium,Medium,Medium,Medium Risk,Region 32,No
11483,Operations,region_22,Masters & above,m,other,1,52,4,24,0,0,62,Medium,Medium,Medium,Medium Risk,Region 22,No
52704,Legal,region_5,Bachelors,m,sourcing,1,30,3,3,0,0,64,Medium,Medium,Medium,Medium Risk,Region 5,No
2311,Operations,region_31,Bachelors,m,other,1,27,3,3,1,1,64,Medium,Medium,Medium,Medium Risk,Region 31,Yes
68986,Sales & Marketing,region_13,Bachelors,f,other,1,32,2,2,0,0,53,Medium,Low,Low,High Risk,Region 13,No
25567,Finance,region_13,Bachelors,f,sourcing,1,34,3,7,0,0,57,Medium,Medium,Medium,Medium Risk,Region 13,No
49819,Operations,region_7,Bachelors,f,sourcing,1,30,3,1,1,0,54,Medium,Medium,Low,High Risk,Region 7,No
23814,Finance,region_2,Masters & above,m,other,1,57,4,18,1,0,56,Medium,Medium,High,Medium Risk,Region 2,No
54527,Sales & Marketing,region_10,Masters & above,m,other,1,32,2,3,0,0,47,Low,Low,Medium,High Risk,Region 10,No
7478,Analytics,region_4,Bachelors,m,other,1,31,5,2,1,0,85,High,Medium,Low,High Risk,Region 4,No
4660,R&D,region_27,Bachelors,m,other,1,29,5,4,1,0,83,High,Medium,Medium,Medium Risk,Region 27,No
6022,Sales & Marketing,region_28,Bachelors,m,other,1,33,3,7,0,0,52,Medium,Medium,Medium,Medium Risk,Region 28,No
46664,Finance,region_13,Masters & above,f,sourcing,1,39,4,7,0,0,63,Medium,Medium,Medium,Medium Risk,Region 13,No
12773,HR,region_20,Masters & above,m,sourcing,1,36,3,5,0,0,56,Medium,Medium,Medium,Medium Risk,Region 20,No
1459,Sales & Marketing,region_34,Bachelors,m,other,1,29,5,5,1,0,54,Medium,Medium,High,Medium Risk,Region 34,No
65091,Technology,region_13,Bachelors,f,other,2,29,3,4,0,0,83,High,Medium,Medium,Medium Risk,Region 13,No
2250,HR,region_4,Bachelors,f,other,1,38,2,7,0,0,46,Low,Low,Medium,High Risk,Region 4,No
27365,Technology,region_2,Bachelors,m,sourcing,1,29,3,3,1,0,93,High,Medium,Medium,Medium Risk,Region 2,No
26723,Sales & Marketing,region_1,Masters & above,f,other,1,32,5,7,0,0,51,Medium,Medium,Medium,Medium Risk,Region 1,No
38513,Legal,region_22,Bachelors,m,sourcing,1,38,3,7,0,0,65,Medium,Medium,Medium,Medium Risk,Region 22,No
65123,Analytics,region_11,Bachelors,m,other,2,28,5,2,0,0,82,High,High,Low,High Risk,Region 11,No
47945,Operations,region_31,Bachelors,f,other,1,39,3,10,0,0,56,Medium,Medium,Medium,Medium Risk,Region 31,No
43643,Sales & Marketing,region_7,Bachelors,m,sourcing,1,37,3,4,1,0,47,Low,Medium,Medium,Medium Risk,Region 7,No
54316,Sales & Marketing,region_28,Bachelors,m,other,1,33,3,2,1,0,49,Low,Medium,Low,High Risk,Region 28,No
59332,Operations,region_2,Bachelors,m,sourcing,1,33,3,5,0,0,57,Medium,Medium,Medium,Medium Risk,Region 2,No
62140,Legal,region_2,Bachelors,m,other,1,33,3,2,0,0,53,Medium,Medium,Low,High Risk,Region 2,No
3688,Technology,region_2,Bachelors,m,sourcing,1,29,4,3,1,0,82,High,Medium,Medium,Medium Risk,Region 2,No
75171,Procurement,region_7,Masters & above,m,sourcing,1,39,4,12,1,0,64,Medium,Medium,High,Medium Risk,Region 7,No
63084,Sales & Marketing,region_30,Bachelors,m,sourcing,1,26,3,1,1,0,51,Medium,Medium,Low,High Risk,Region 30,No
54466,Sales & Marketing,region_33,Bachelors,m,other,1,35,3,6,0,0,51,Medium,Medium,Medium,Medium Risk,Region 33,No
75137,Procurement,region_22,Bachelors,f,other,2,28,3,4,0,0,84,High,Medium,Medium,Medium Risk,Region 22,No
73582,Technology,region_13,Masters & above,m,other,1,36,3,8,0,0,83,High,Medium,Medium,Medium Risk,Region 13,No
15574,Analytics,region_22,Bachelors,m,other,2,34,5,5,1,0,85,High,High,High,Low Risk,Region 22,No
31543,Analytics,region_31,Bachelors,m,other,1,46,5,7,1,0,84,High,Medium,High,Medium Risk,Region 31,No
73567,Procurement,region_15,Masters & above,m,sourcing,1,43,5,7,1,0,74,Medium,Medium,High,Medium Risk,Region 15,No
24928,R&D,region_24,Masters & above,m,sourcing,1,30,3,4,0,0,82,High,Medium,Medium,Medium Risk,Region 24,No
76782,Sales & Marketing,region_31,Bachelors,m,sourcing,1,38,2,7,0,0,48,Low,Low,Medium,High Risk,Region 31,No
45949,Procurement,region_26,Bachelors,m,sourcing,1,33,3,5,1,0,69,Medium,Medium,High,Medium Risk,Region 26,No
57511,Procurement,region_2,Bachelors,f,other,1,36,5,5,1,0,69,Medium,Medium,High,Medium Risk,Region 2,No
22003,Sales & Marketing,region_7,Bachelors,m,other,1,27,3,2,0,0,50,Medium,Medium,Low,High Risk,Region 7,No
61864,Operations,region_27,Masters & above,m,other,1,38,3,5,1,0,59,Medium,Medium,High,Medium Risk,Region 27,No
50976,Sales & Marketing,region_2,Bachelors,f,sourcing,1,40,3,3,1,0,50,Medium,Medium,Medium,Medium Risk,Region 2,No
21947,Operations,region_16,Bachelors,f,sourcing,1,49,3,21,0,0,59,Medium,Medium,Medium,Medium Risk,Region 16,No
20595,Operations,region_3,Bachelors,f,other,1,30,3,7,1,0,57,Medium,Medium,High,Medium Risk,Region 3,No
29535,Sales & Marketing,region_19,Bachelors,m,other,1,33,1,6,0,0,49,Low,Low,Medium,High Risk,Region 19,No
6865,Technology,region_26,Bachelors,f,other,1,30,2,2,0,0,80,High,Low,Low,High Risk,Region 26,No
39887,HR,region_31,Bachelors,f,other,1,28,4,3,0,0,45,Low,Medium,Medium,Medium Risk,Region 31,No
52191,Procurement,region_10,Masters & above,m,sourcing,2,31,3,5,0,0,66,Medium,Medium,Medium,Medium Risk,Region 10,No
24804,Procurement,region_17,Bachelors,m,sourcing,1,30,3,6,0,0,70,Medium,Medium,Medium,Medium Risk,Region 17,No
59716,Sales & Marketing,region_2,Bachelors,f,referred,1,32,5,5,0,0,48,Low,Medium,Medium,Medium Risk,Region 2,No
28107,Sales & Marketing,region_31,Bachelors,m,sourcing,1,34,4,7,0,0,50,Medium,Medium,Medium,Medium Risk,Region 31,No
52050,HR,region_2,Bachelors,f,sourcing,1,58,3,14,0,0,44,Low,Medium,Medium,Medium Risk,Region 2,No
44149,Operations,region_27,Bachelors,m,sourcing,1,41,5,15,1,0,64,Medium,Medium,High,Medium Risk,Region 27,No
53709,Procurement,region_16,Masters & above,m,other,1,34,5,9,1,0,72,Medium,Medium,High,Medium Risk,Region 16,No
33894,Sales & Marketing,region_16,Bachelors,m,other,1,32,3,5,1,0,46,Low,Medium,High,Medium Risk,Region 16,No
58651,Operations,region_23,Bachelors,f,other,1,37,3,2,0,0,54,Medium,Medium,Low,High Risk,Region 23,No
31120,Sales & Marketing,region_7,Masters & above,m,other,1,40,3,7,0,0,48,Low,Medium,Medium,Medium Risk,Region 7,No
11663,Sales & Marketing,region_16,Bachelors,m,sourcing,1,39,1,2,0,0,49,Low,Low,Low,High Risk,Region 16,No
35132,Analytics,region_2,Bachelors,m,other,1,31,3,1,1,0,84,High,Medium,Low,High Risk,Region 2,No
74672,Technology,region_26,Bachelors,m,other,1,26,3,3,0,0,78,High,Medium,Medium,Medium Risk,Region 26,No
49015,Technology,region_22,Masters & above,m,other,1,34,4,7,0,0,77,High,Medium,Medium,Medium Risk,Region 22,No
14137,Operations,region_4,Masters & above,m,other,1,42,3,7,1,0,57,Medium,Medium,High,Medium Risk,Region 4,No
43011,Sales & Marketing,region_2,Bachelors,m,other,2,42,4,5,0,0,53,Medium,High,Medium,Medium Risk,Region 2,No
37938,R&D,region_17,Masters & above,m,other,1,30,5,4,1,0,96,High,Medium,Medium,Medium Risk,Region 17,No
8672,Analytics,region_22,Bachelors,f,sourcing,1,33,4,5,0,0,83,High,Medium,Medium,Medium Risk,Region 22,No
49004,R&D,region_7,Bachelors,m,sourcing,1,31,3,1,0,0,84,High,Medium,Low,High Risk,Region 7,No
40769,Procurement,region_31,Bachelors,f,sourcing,2,24,3,1,1,0,69,Medium,Medium,Low,High Risk,Region 31,No
70962,Finance,region_27,Bachelors,m,other,1,29,4,7,0,0,57,Medium,Medium,Medium,Medium Risk,Region 27,No
34419,Analytics,region_26,Bachelors,m,other,1,39,3,12,0,0,82,High,Medium,Medium,Medium Risk,Region 26,No
37265,Operations,region_22,Masters & above,f,other,1,48,3,14,0,0,59,Medium,Medium,Medium,Medium Risk,Region 22,No
28101,Sales & Marketing,region_4,Bachelors,m,other,3,31,1,7,1,0,46,Low,Low,High,High Risk,Region 4,No
60707,Sales & Marketing,region_2,Bachelors,m,sourcing,2,32,4,3,1,0,64,Medium,High,Medium,Medium Risk,Region 2,No
9267,Sales & Marketing,region_7,Bachelors,m,other,1,33,5,4,1,0,51,Medium,Medium,Medium,Medium Risk,Region 7,No
28692,Technology,region_24,Bachelors,m,other,1,25,2,4,0,0,74,Medium,Low,Medium,High Risk,Region 24,No
18489,Operations,region_22,Bachelors,m,other,1,44,4,14,1,0,60,Medium,Medium,High,Medium Risk,Region 22,No
22348,Technology,region_2,Bachelors,f,sourcing,3,42,4,5,1,0,78,High,High,High,Low Risk,Region 2,No
25736,Sales & Marketing,region_20,Bachelors,f,other,1,29,3,2,0,0,44,Low,Medium,Low,High Risk,Region 20,No
36797,Operations,region_7,Bachelors,f,sourcing,1,34,4,7,1,0,58,Medium,Medium,High,Medium Risk,Region 7,No
20023,Operations,region_2,Bachelors,f,sourcing,1,60,1,14,0,0,62,Medium,Low,Medium,High Risk,Region 2,No
34145,Procurement,region_2,Bachelors,f,other,1,30,3,7,0,0,71,Medium,Medium,Medium,Medium Risk,Region 2,No
50521,Operations,region_23,Masters & above,m,other,1,43,1,5,0,0,58,Medium,Low,Medium,High Risk,Region 23,No
47206,Analytics,region_13,Bachelors,m,other,1,31,3,2,0,0,89,High,Medium,Low,High Risk,Region 13,No
67319,Operations,region_13,Bachelors,m,sourcing,1,39,5,12,1,0,59,Medium,Medium,High,Medium Risk,Region 13,No
74588,Technology,region_6,Bachelors,m,other,1,31,5,8,1,0,79,High,Medium,High,Medium Risk,Region 6,No
7040,Procurement,region_11,Bachelors,f,other,1,29,5,2,1,0,71,Medium,Medium,Low,High Risk,Region 11,No
55193,Analytics,region_22,Masters & above,m,other,2,35,5,4,1,0,87,High,High,Medium,Medium Risk,Region 22,No
78043,Operations,region_7,Masters & above,f,other,1,42,3,14,0,0,58,Medium,Medium,Medium,Medium Risk,Region 7,No
67258,Operations,region_4,Bachelors,f,sourcing,1,27,5,6,1,0,61,Medium,Medium,High,Medium Risk,Region 4,No
19180,Sales & Marketing,region_24,Bachelors,m,other,2,29,3,5,0,0,53,Medium,Medium,Medium,Medium Risk,Region 24,No
50718,Sales & Marketing,region_2,Bachelors,m,sourcing,1,44,3,2,0,0,50,Medium,Medium,Low,High Risk,Region 2,No
7013,HR,region_31,Bachelors,m,sourcing,1,31,3,6,0,0,45,Low,Medium,Medium,Medium Risk,Region 31,No
28267,Sales & Marketing,region_18,Bachelors,m,sourcing,1,32,3,6,0,0,44,Low,Medium,Medium,Medium Risk,Region 18,No
64883,Sales & Marketing,region_2,Bachelors,m,other,2,26,5,3,0,0,49,Low,High,Medium,Medium Risk,Region 2,No
73233,Operations,region_8,Bachelors,m,sourcing,1,33,3,9,0,0,61,Medium,Medium,Medium,Medium Risk,Region 8,No
71001,Sales & Marketing,region_7,Bachelors,m,other,1,37,5,4,1,0,50,Medium,Medium,Medium,Medium Risk,Region 7,No
77933,Technology,region_7,Bachelors,m,other,1,51,5,10,1,0,79,High,Medium,High,Medium Risk,Region 7,No
61789,HR,region_2,Below Secondary,m,other,1,23,3,1,0,0,51,Medium,Medium,Low,High Risk,Region 2,No
590,Analytics,region_29,Bachelors,f,other,1,28,5,1,0,0,88,High,Medium,Low,High Risk,Region 29,No
63617,Sales & Marketing,region_4,Masters & above,m,sourcing,1,33,5,9,1,0,51,Medium,Medium,High,Medium Risk,Region 4,No
49374,Operations,region_11,Masters & above,m,other,1,35,4,7,0,0,59,Medium,Medium,Medium,Medium Risk,Region 11,No
55664,Sales & Marketing,region_33,Bachelors,m,sourcing,2,33,1,7,1,0,48,Low,Low,High,High Risk,Region 33,No
72639,Procurement,region_26,Bachelors,m,sourcing,1,53,5,5,1,0,77,High,Medium,High,Medium Risk,Region 26,No
8857,Sales & Marketing,region_19,Bachelors,m,other,1,42,3,9,0,0,43,Low,Medium,Medium,Medium Risk,Region 19,No
49604,Procurement,region_15,Bachelors,m,sourcing,1,27,3,4,1,0,68,Medium,Medium,Medium,Medium Risk,Region 15,No
28356,Sales & Marketing,region_16,Masters & above,m,other,1,34,3,5,0,0,50,Medium,Medium,Medium,Medium Risk,Region 16,No
74889,Operations,region_2,Bachelors,m,other,3,34,5,3,1,0,58,Medium,High,Medium,Medium Risk,Region 2,No
74347,Procurement,region_17,Bachelors,f,other,1,41,3,3,0,0,71,Medium,Medium,Medium,Medium Risk,Region 17,No
27776,Sales & Marketing,region_2,Bachelors,f,sourcing,1,60,3,17,0,0,48,Low,Medium,Medium,Medium Risk,Region 2,No
72207,Operations,region_2,Bachelors,f,other,2,38,5,12,1,0,63,Medium,High,High,Low Risk,Region 2,No
23387,Operations,region_2,Masters & above,m,sourcing,2,44,4,15,0,0,60,Medium,High,Medium,Medium Risk,Region 2,No
28371,Operations,region_2,Bachelors,m,sourcing,1,47,3,12,0,0,57,Medium,Medium,Medium,Medium Risk,Region 2,No
4821,Sales & Marketing,region_2,Bachelors,m,other,4,52,1,20,0,0,53,Medium,Low,Medium,High Risk,Region 2,No
72040,Legal,region_4,Bachelors,m,sourcing,1,30,5,3,1,0,58,Medium,Medium,Medium,Medium Risk,Region 4,No
3899,Operations,region_25,Bachelors,m,other,1,28,5,5,1,0,60,Medium,Medium,High,Medium Risk,Region 25,No
17731,Operations,region_11,Bachelors,f,other,1,30,5,6,1,0,60,Medium,Medium,High,Medium Risk,Region 11,No
40506,Sales & Marketing,region_7,Bachelors,m,other,1,52,5,18,0,0,49,Low,Medium,Medium,Medium Risk,Region 7,No
71756,Operations,region_15,Bachelors,m,sourcing,1,23,1,2,0,0,58,Medium,Low,Low,High Risk,Region 15,No
24079,Sales & Marketing,region_31,Bachelors,f,other,1,29,1,2,0,0,50,Medium,Low,Low,High Risk,Region 31,No
8195,Sales & Marketing,region_34,Bachelors,m,other,1,33,4,3,0,0,47,Low,Medium,Medium,Medium Risk,Region 34,No
45482,Sales & Marketing,region_17,Bachelors,m,other,1,33,3,6,0,0,48,Low,Medium,Medium,Medium Risk,Region 17,No
40535,Operations,region_22,Bachelors,m,sourcing,1,25,5,2,1,0,90,High,Medium,Low,High Risk,Region 22,No
55952,Procurement,region_2,Masters & above,m,other,1,56,5,3,1,0,71,Medium,Medium,Medium,Medium Risk,Region 2,No
75428,Operations,region_2,Masters & above,m,referred,2,34,4,8,1,0,58,Medium,High,High,Low Risk,Region 2,No
50470,Technology,region_16,Masters & above,m,other,1,34,3,3,1,0,78,High,Medium,Medium,Medium Risk,Region 16,No
61081,Operations,region_22,Bachelors,f,sourcing,1,31,3,7,1,0,58,Medium,Medium,High,Medium Risk,Region 22,No
64620,Sales & Marketing,region_20,Masters & above,m,other,1,44,5,17,1,0,47,Low,Medium,High,Medium Risk,Region 20,No
56549,Operations,region_16,Bachelors,f,sourcing,1,35,5,3,1,0,63,Medium,Medium,Medium,Medium Risk,Region 16,No
36514,Sales & Marketing,region_2,Bachelors,m,sourcing,1,21,1,2,0,0,50,Medium,Low,Low,High Risk,Region 2,No
49533,Analytics,region_22,Bachelors,f,other,1,28,5,5,0,0,81,High,Medium,Medium,Medium Risk,Region 22,No
57762,Operations,region_22,Masters & above,f,sourcing,1,35,5,7,1,0,62,Medium,Medium,High,Medium Risk,Region 22,No
44424,Operations,region_4,Masters & above,f,other,1,35,5,9,1,0,58,Medium,Medium,High,Medium Risk,Region 4,No
1120,Procurement,region_15,Bachelors,m,sourcing,1,35,2,7,1,0,69,Medium,Low,High,High Risk,Region 15,No
70804,Operations,region_23,Masters & above,f,sourcing,1,35,3,8,0,0,58,Medium,Medium,Medium,Medium Risk,Region 23,No
71382,Sales & Marketing,region_31,Bachelors,m,sourcing,1,29,3,1,0,0,48,Low,Medium,Low,High Risk,Region 31,No
36747,Analytics,region_28,Bachelors,m,other,1,33,2,4,0,0,82,High,Low,Medium,High Risk,Region 28,No
11160,Procurement,region_10,Bachelors,f,sourcing,1,34,3,7,0,0,72,Medium,Medium,Medium,Medium Risk,Region 10,No
26811,Sales & Marketing,region_2,Bachelors,m,sourcing,1,40,4,4,1,0,53,Medium,Medium,Medium,Medium Risk,Region 2,No
39480,Sales & Marketing,region_13,Bachelors,f,other,1,30,5,6,0,0,51,Medium,Medium,Medium,Medium Risk,Region 13,No
14264,Sales & Marketing,region_22,Masters & above,m,sourcing,2,37,1,4,0,0,50,Medium,Low,Medium,High Risk,Region 22,No
2030,Procurement,region_24,Bachelors,f,sourcing,1,33,3,4,0,0,71,Medium,Medium,Medium,Medium Risk,Region 24,No
38938,Procurement,region_7,Bachelors,f,other,1,29,3,2,0,0,80,High,Medium,Low,High Risk,Region 7,No
32290,Procurement,region_22,Bachelors,f,sourcing,1,29,1,2,0,0,70,Medium,Low,Low,High Risk,Region 22,No
32173,Sales & Marketing,region_31,Bachelors,f,sourcing,1,33,4,9,0,0,51,Medium,Medium,Medium,Medium Risk,Region 31,No
64728,Sales & Marketing,region_19,Bachelors,m,sourcing,1,27,3,4,0,0,49,Low,Medium,Medium,Medium Risk,Region 19,No
16415,Procurement,region_2,Bachelors,f,sourcing,1,33,1,7,0,0,65,Medium,Low,Medium,High Risk,Region 2,No
5136,Analytics,region_22,Bachelors,m,other,1,29,3,3,1,0,82,High,Medium,Medium,Medium Risk,Region 22,No
3084,Procurement,region_22,Bachelors,f,sourcing,3,27,3,1,0,0,69,Medium,Medium,Low,High Risk,Region 22,No
61607,Procurement,region_2,Bachelors,f,sourcing,1,31,5,7,1,0,75,High,Medium,High,Medium Risk,Region 2,No
23628,Procurement,region_26,Bachelors,f,sourcing,1,47,3,15,0,0,68,Medium,Medium,Medium,Medium Risk,Region 26,No
65259,Operations,region_26,Masters & above,f,sourcing,1,35,4,7,0,0,62,Medium,Medium,Medium,Medium Risk,Region 26,No
6589,Operations,region_20,Bachelors,m,other,1,37,5,9,0,0,62,Medium,Medium,Medium,Medium Risk,Region 20,No
73496,Sales & Marketing,region_16,Bachelors,f,sourcing,1,33,1,5,0,0,45,Low,Low,Medium,High Risk,Region 16,No
22459,Legal,region_2,Bachelors,f,other,1,31,5,7,0,0,60,Medium,Medium,Medium,Medium Risk,Region 2,No
64181,Technology,region_8,Bachelors,m,other,1,31,3,4,0,0,84,High,Medium,Medium,Medium Risk,Region 8,No
57912,HR,region_2,Masters & above,f,other,1,31,3,4,0,0,52,Medium,Medium,Medium,Medium Risk,Region 2,No
34573,Technology,region_22,Bachelors,m,referred,2,27,4,3,1,0,78,High,High,Medium,Medium Risk,Region 22,No
