work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,Salary_USD_K,BenchmarkScope
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Data Analyst,Data Analysis,USD,97500,97500,United States,Mid-level,Full-time,Remote,United States,L,97.5,
2022,Applied Scientist,Data Science and Research,USD,212800,212800,United States,Senior,Full-time,Remote,United States,M,212.8,
2022,Applied Scientist,Data Science and Research,USD,142800,142800,United States,Senior,Full-time,Remote,United States,M,142.8,
2022,Data Scientist,Data Science and Research,EUR,70000,73546,Netherlands,Mid-level,Full-time,Hybrid,Netherlands,L,73.5,
2022,Data Scientist,Data Science and Research,USD,50000,50000,United States,Entry-level,Full-time,Hybrid,Germany,M,50,
2022,Data Scientist,Data Science and Research,USD,151800,151800,United States,Senior,Full-time,In-person,United States,M,151.8,
2022,Data Scientist,Data Science and Research,USD,130240,130240,United States,Senior,Full-time,In-person,United States,M,130.2,
2022,Analytics Engineer,Leadership and Management,USD,165000,165000,United States,Senior,Full-time,Remote,United States,M,165,
2022,Analytics Engineer,Leadership and Management,USD,140250,140250,United States,Senior,Full-time,Remote,United States,M,140.3,
2022,Data Engineer,Data Engineering,USD,135000,135000,United States,Senior,Full-time,In-person,United States,M,135,
2022,Data Engineer,Data Engineering,USD,115000,115000,United States,Senior,Full-time,In-person,United States,M,115,
2022,Data Scientist,Data Science and Research,USD,179400,179400,United States,Senior,Full-time,Remote,United States,M,179.4,
2022,Data Scientist,Data Science and Research,USD,154000,154000,United States,Senior,Full-time,Remote,United States,M,154,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Financial Data Analyst,Data Analysis,USD,75000,75000,United States,Mid-level,Full-time,In-person,United States,M,75,
2022,Data Engineer,Data Engineering,EUR,80000,84053,Greece,Mid-level,Full-time,Remote,Greece,M,84.1,
2022,Data Engineer,Data Engineering,EUR,70000,73546,Greece,Mid-level,Full-time,Remote,Greece,M,73.5,
2022,Data Engineer,Data Engineering,GBP,80000,98506,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,98.5,
2022,Data Engineer,Data Engineering,GBP,70000,86193,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,86.2,
2022,Data Engineer,Data Engineering,EUR,80000,84053,Spain,Mid-level,Full-time,Remote,Spain,M,84.1,
2022,Data Engineer,Data Engineering,EUR,70000,73546,Spain,Mid-level,Full-time,Remote,Spain,M,73.5,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Analytics Engineer,Leadership and Management,GBP,83376,102663,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,102.7,
2022,Analytics Engineer,Leadership and Management,GBP,65004,80041,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,80,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Data Engineer,Data Engineering,GBP,84958,104611,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,104.6,
2022,Data Engineer,Data Engineering,GBP,66822,82280,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,82.3,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,In-person,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,In-person,United States,M,141.5,
2022,Data Analyst,Data Analysis,USD,115000,115000,United States,Senior,Full-time,In-person,United States,L,115,
2022,Data Scientist,Data Science and Research,EUR,30000,31520,Spain,Entry-level,Full-time,Hybrid,Spain,M,31.5,
2022,Data Operations Analyst,Data Quality and Operations,USD,81000,81000,United States,Senior,Full-time,Remote,United States,M,81,
2022,Data Operations Analyst,Data Quality and Operations,USD,66000,66000,United States,Senior,Full-time,Remote,United States,M,66,
2022,Data Analyst,Data Analysis,USD,46000,46000,United States,Entry-level,Full-time,Remote,United States,L,46,
2022,Data Engineer,Data Engineering,USD,80000,80000,United States,Entry-level,Full-time,Remote,United States,L,80,
2022,Machine Learning Scientist,Machine Learning and AI,USD,200000,200000,United States,Executive,Full-time,Remote,United States,S,200,
2022,Machine Learning Scientist,Machine Learning and AI,USD,180000,180000,United States,Executive,Full-time,Remote,United States,S,180,
2022,AI Scientist,Machine Learning and AI,USD,200000,200000,United States,Executive,Full-time,Remote,United States,S,200,
2022,Data Scientist,Data Science and Research,USD,204100,204100,United States,Senior,Full-time,In-person,United States,M,204.1,
2022,Data Scientist,Data Science and Research,USD,136100,136100,United States,Senior,Full-time,In-person,United States,M,136.1,
2022,Analytics Engineer,Leadership and Management,USD,250000,250000,United States,Senior,Full-time,In-person,United States,M,250,
2022,Analytics Engineer,Leadership and Management,USD,63000,63000,United States,Senior,Full-time,In-person,United States,M,63,
2022,Data Scientist,Data Science and Research,GBP,96000,118208,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,118.2,
2022,Data Scientist,Data Science and Research,GBP,90000,110820,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,110.8,
2021,Computer Vision Software Engineer,Machine Learning and AI,DKK,120000,19073,Denmark,Entry-level,Part-time,Hybrid,Denmark,L,19.1,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Data Scientist,Data Science and Research,USD,191475,191475,United States,Senior,Full-time,Remote,United States,M,191.5,
2022,Data Scientist,Data Science and Research,USD,141525,141525,United States,Senior,Full-time,Remote,United States,M,141.5,
2022,Data Specialist,Data Management and Strategy,USD,95000,95000,United States,Senior,Full-time,Remote,United States,M,95,
2022,Data Specialist,Data Management and Strategy,USD,70000,70000,United States,Senior,Full-time,Remote,United States,M,70,
2022,Applied Machine Learning Scientist,Machine Learning and AI,USD,75000,75000,Bolivia,Mid-level,Full-time,Remote,United States,M,75,
2022,Data Analyst,Data Analysis,USD,113000,113000,United States,Mid-level,Full-time,In-person,United States,L,113,
2022,Data Scientist,Data Science and Research,USD,170000,170000,United States,Senior,Full-time,Remote,United States,M,170,
2022,Data Scientist,Data Science and Research,USD,130000,130000,United States,Senior,Full-time,Remote,United States,M,130,
2022,Data Analytics Consultant,Leadership and Management,USD,113000,113000,United States,Mid-level,Full-time,Remote,United States,L,113,
2022,Product Data Analyst,Data Analysis,USD,140000,140000,United States,Mid-level,Full-time,Remote,United States,M,140,
2021,Data Analyst,Data Analysis,USD,50000,50000,Philippines,Senior,Full-time,Remote,Philippines,S,50,
2022,BI Data Analyst,Data Analysis,AUD,77000,53368,Australia,Mid-level,Full-time,Remote,Australia,M,53.4,
2022,Data Scientist,Data Science and Research,USD,175000,175000,United States,Senior,Full-time,In-person,United States,M,175,
2022,Data Scientist,Data Science and Research,USD,140000,140000,United States,Senior,Full-time,In-person,United States,M,140,
2022,Lead Data Scientist,Data Science and Research,EUR,28500,29944,Portugal,Senior,Full-time,Hybrid,Portugal,S,29.9,
2022,Analytics Engineer,Leadership and Management,USD,250000,250000,United States,Senior,Full-time,In-person,United States,M,250,
2022,Analytics Engineer,Leadership and Management,USD,63000,63000,United States,Senior,Full-time,In-person,United States,M,63,
2022,Data Scientist,Data Science and Research,USD,160000,160000,United States,Senior,Full-time,In-person,United States,L,160,
2022,Data Scientist,Data Science and Research,USD,119300,119300,United States,Senior,Full-time,In-person,United States,L,119.3,
2022,Research Scientist,Data Science and Research,USD,145000,145000,United States,Mid-level,Full-time,Hybrid,United States,L,145,
2022,Data Engineer,Data Engineering,USD,105000,105000,United States,Senior,Full-time,In-person,United States,M,105,
2022,Data Engineer,Data Engineering,USD,90000,90000,United States,Senior,Full-time,In-person,United States,M,90,
2022,ETL Developer,Data Engineering,USD,146200,146200,United States,Senior,Full-time,Remote,United States,M,146.2,
2022,ETL Developer,Data Engineering,USD,124270,124270,United States,Senior,Full-time,Remote,United States,M,124.3,
2022,Data Scientist,Data Science and Research,USD,225000,225000,United States,Mid-level,Full-time,In-person,United States,M,225,
2022,Data Scientist,Data Science and Research,USD,160000,160000,United States,Mid-level,Full-time,In-person,United States,M,160,
2022,Data Scientist,Data Science and Research,EUR,52000,54634,Netherlands,Mid-level,Full-time,Remote,Netherlands,S,54.6,
2022,Data Engineer,Data Engineering,USD,185800,185800,Canada,Senior,Full-time,Remote,Canada,M,185.8,
2022,Data Engineer,Data Engineering,USD,137400,137400,Canada,Senior,Full-time,Remote,Canada,M,137.4,
2022,Analytics Engineer,Leadership and Management,USD,245000,245000,United States,Senior,Full-time,In-person,United States,M,245,
2022,Analytics Engineer,Leadership and Management,USD,180000,180000,United States,Senior,Full-time,In-person,United States,M,180,
2022,Analytics Engineer,Leadership and Management,USD,203500,203500,United States,Senior,Full-time,In-person,United States,M,203.5,
2022,Analytics Engineer,Leadership and Management,USD,152000,152000,United States,Senior,Full-time,In-person,United States,M,152,
2022,Data Engineer,Data Engineering,USD,250000,250000,United States,Senior,Full-time,In-person,United States,M,250,
2022,Data Engineer,Data Engineering,USD,63000,63000,United States,Senior,Full-time,In-person,United States,M,63,
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,186000,186000,United States,Senior,Full-time,Remote,United States,M,186,
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,148800,148800,United States,Senior,Full-time,Remote,United States,M,148.8,
2022,Machine Learning Engineer,Machine Learning and AI,GBP,104000,128058,United Kingdom,Mid-level,Full-time,Hybrid,United Kingdom,L,128.1,
2022,Data Scientist,Data Science and Research,USD,82000,82000,United States,Entry-level,Full-time,In-person,United States,L,82,
2022,Data Scientist,Data Science and Research,USD,110000,110000,Dominican Republic,Entry-level,Part-time,Remote,France,M,110,
2022,Applied Machine Learning Scientist,Machine Learning and AI,USD,173000,173000,United States,Mid-level,Full-time,Hybrid,United States,M,173,
2022,Data Scientist,Data Science and Research,USD,203500,203500,United States,Senior,Full-time,In-person,United States,M,203.5,
2022,Data Scientist,Data Science and Research,USD,152000,152000,United States,Senior,Full-time,In-person,United States,M,152,
2022,Machine Learning Engineer,Machine Learning and AI,USD,186000,186000,United States,Senior,Full-time,Remote,United States,M,186,
2022,Machine Learning Engineer,Machine Learning and AI,USD,148800,148800,United States,Senior,Full-time,Remote,United States,M,148.8,
2022,Data Science Manager,Data Science and Research,USD,158000,158000,United States,Mid-level,Full-time,Remote,United States,M,158,
2022,Data Science Manager,Data Science and Research,USD,134000,134000,United States,Mid-level,Full-time,Remote,United States,M,134,
2022,Data Scientist,Data Science and Research,USD,170000,170000,United States,Senior,Full-time,Remote,United States,M,170,
2022,Data Scientist,Data Science and Research,USD,120000,120000,United States,Senior,Full-time,Remote,United States,M,120,
